AREA,N° CRUCE,INTERSECCIÓN,Controlador tipo,Centralizado ,Restan cambiar,En sistema,Conexión,Proyecto,Subárea,Edad
3,3445,Salguero Jerónimo-Güemes,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3446,Salguero Jerónimo-Juncal,Siemens STC M4-20,SI,,Citar,,,,1
3,3447,Güemes-Bulnes,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3448,Salguero Jerónimo-Beruti,Siemens STC M4-20,SI,,Citar,,,,1
3,3449,Alvarez Julián-Soler,Siemens STC M4-20,NO,,,,,,1
3,3450,Scalabrini Ortiz Av.-Juncal,Siemens STC M4-20,SI,,Citar,,,,1
3,3451,Scalabrini Ortiz Av.-Beruti,Siemens STC M4-20,SI,,Citar,,,,1
3,3452,Scalabrini Ortiz Av.-Arenales,Siemens STC M4-20,SI,,Citar,,,,1
3,3453,Scalabrini Ortiz Av.-Güemes,Siemens STC M4-20,SI,,Citar,,,,1
3,3454,Scalabrini Ortiz Av.-Charcas,Siemens STC M4-20,SI,,Citar,,,,1
3,3455,Scalabrini Ortiz Av.-Mansilla Lucio Mcal.,Siemens STC M4-20,SI,,Citar,,,,1
3,3456,Scalabrini Ortiz Av.-Paraguay,Siemens STC M4-20,SI,,Citar,,,,1
3,3457,Scalabrini Ortiz Av.-Guatemala,Siemens STC M4-20,SI,,Citar,,,,1
3,3458,Scalabrini Ortiz Av.-Soler,Siemens STC M4-20,SI,,Citar,,,,1
3,3459,Paraguay-Malabia,Siemens STC M4-20,SI,,Citar,,,,1
3,3460,Paraguay-Armenia,Siemens STC M4-20,SI,,Citar,,,,1
3,3461,Güemes-Araoz,Siemens STC M4-20,SI,,Citar,,,,1
3,3462,Güemes-Armenia,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3463,Charcas-Bulnes,Siemens STC M4-20,SI,,Citar,,,,1
3,3464,Charcas-Billinghurst,Siemens STC M4-20,SI,,Citar,,,,1
3,3465,Juncal-Billinghurst,Siemens STC M4-20,SI,,Citar,,,,1
3,3466,Araoz-Juncal,Siemens STC M4-20,SI,,Citar,,,,1
3,3467,Araoz-Arenales,Siemens STC M4-20,SI,,Citar,,,,1
3,3468,Billinghurst-Beruti,Siemens STC M4-20,SI,,Citar,,,,1
3,3469,Paraguay-Billinghurst,Siemens STC M4-20,SI,,Citar,,,,1
3,3470,Paraguay-Thames,Siemens STC M4-20,SI,,Citar,,,,1
3,3471,Paraguay-Uriarte,Siemens STC M4-20,SI,,Citar,,,,1
3,3472,Paraguay-Serrano,Siemens STC M4-20,SI,,Citar,,,,1
3,3473,Armenia-Charcas,Siemens STC M4-20,NO,,,,,,1
3,3474,Acuña de Figueroa F.-Costa Rica,Siemens STC M4-20,NO,,,,,,1
3,3475,Malabia-Güemes,Siemens STC M4-20,NO,,,,,,1
3,3476,Guatemala-Thames,Siemens STC M4-20,SI,,Citar,,,,1
3,3477,Austria-Peña,Siemens STC M4-20,SI,,Citar,,,,1
3,3478,Agüero-Charcas,Siemens STC M4-20,SI,,Citar,,,,1
3,3479,Alvarez Julián-Mansilla Lucio Mcal.,Siemens STC M4-20,SI,,Citar,,,,1
3,3480,Austria-Beruti,Siemens STC M4-20,SI,,Citar,,,,1
3,3481,Borges-Soler,Siemens STC M4-20,SI,,Citar,,,,1
3,3482,Austria-French,Siemens STC M4-20,SI,,Citar,,,,1
3,3483,Güemes-Vidt,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3484,Laprida-Mansilla,Siemens STC M4-20,SI,,Citar,,,,1
3,3485,Charcas-Vidt,Siemens STC M4-20,NO,,,,,,1
3,3486,Alvarez Julián-Charcas,Siemens STC M4-20,NO,,,,,,1
3,3487,Paraguay-Araoz,Siemens STC M4-20,NO,,,,,,1
3,3488,Alvarez Julián-Salguero-French,Siemens STC M4-20,SI,,Citar,,,,1
3,3489,Medrano Av.-Soler,Siemens STC M4-20,NO,,,,,,1
3,3490,Araoz-Soler,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3491,Charcas-Malabia,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3492,Uriarte-Soler,Siemens STC M4-20,SI,,Citar,,,,1
3,3493,Arenales-Billinghurst,Siemens STC M4-20,SI,,Citar,,,,1
3,3494,Juncal-Agûero,Siemens STC M4-20,SI,,Citar,,,,1
3,3495,Arenales-Agüero,Siemens STC M4-20,SI,,Citar,,,,1
3,3498,Guemes - Agüero,Siemens STC M4-20,SI,,Citar,,,,1
3,3500,Arenales - Bulnes,Siemens STC M4-20,SI,,Citar,,,,1
3,3501,Ruiz Huidobro Av.-Tonador,Siemens CLS95,NO,,,,,,20
3,3502,R. Huidobro-Melián,Siemens CLS95,NO,,,,,,20
3,3503,La Pampa-Vidal,Siemens CLS214PLUS,NO,,,,,,5
3,3504,La Pampa-Ciudad de La Paz,Siemens CLS214PLUS,NO,,,,,,5
3,3505,Moldes-Sucre Antonio Mcal.,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3506,Echeverría-Amenábar,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3507,Mendoza-Amenábar,Siemens CLS95,SI,,Citar,,,,20
3,3508,Blanco Encalada-Amenábar,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3509,Blanco Encalada-Ciudad de la Paz,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3510,Blanco Encalada-Moldes,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3511,Juramento-Moldes,Siemens CLS214PLUS,NO,,,,,,5
3,3516,Larralde Crisólogo Av.-Pérez Roque,Mantelec,SI,,Citar,,,,1
3,3517,Larralde Crisólogo Av.-Superí,Mantelec,SI,,Citar,,,,1
3,3518,Crámer-Pedraza Manuela,Siemens CLS214PLUS,NO,,,,,,5
3,3521,Congreso Av.-Crámer,Mantelec,NO,,,,,,1
3,3522,Congreso Av.-Conesa,Mantelec,NO,,,,,,1
3,3523,Crámer Av.-Rivera Pedro I. Dr.,Siemens CLS95,NO,,,,,,20
3,3524,Crámer Av.-Tamborini,Siemens CLS214PLUS,NO,,,,,,5
3,3526,Larralde Crisólogo Av.-Zapiola,Mantelec,SI,,Citar,,,,1
3,3527,Larralde Crisólogo Av.-Freire Ramón Cap. Gral.,Mantelec,SI,,Citar,,,,1
3,3528,Congreso Av.-Vidal,Mantelec,SI,,Citar,,,,1
3,3529,Congreso Av.-Zapiola,Mantelec,NO,,,,,,1
3,3530,Beruti - Bulnes,Siemens STC M4-20,SI,,Citar,,,,1
3,3531,Paraguay - Vidt ,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3532,Agüero - Gutierrez,Siemens STC M4-20,SI,,Citar,,,,1
3,3540,Paraguay - Guise,Siemens STC M4-20,SI,,Citar,,,,1
3,3550,Congreso Av.-Freire Ramón Cap. Gral.,Mantelec,NO,,,,,,1
3,3551,Tames - Soler,Siemens STC M4-20,SI,,Citar,,,,1
3,3552,Godoy Cruz - soler ,REGER,SI,,Citar,,,,25
3,3557,Hernández José-Ciudad de la Paz,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3558,Hernández José-Amenábar,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3559,Hernández José-Moldes,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3560,Hernández José-Vidal,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3568,Ruiz Huidobro Av.-Pérez Roque,Siemens CLS95,NO,,,,,,20
3,3577,Del Pino Virrey-Ciudad de la Paz,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3578,Del Pino Virrey-Amenábar,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3579,Del Pino Virrey-Moldes,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3580,Del Pino Virrey-Vidal,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3590,Melián Av.-Arias,Mantelec,NO,,,,,,1
3,3591,Melian - Vedia,Mantelec,NO,,,,,,1
3,3592,Melian - Pico,Mantelec,NO,,,,,,1
3,3601,Cabildo Av.-Manzanares,Mantelec,SI,,Citar,,,,1
3,3602,Cabildo Av.-Dumont Santos,Mantelec,SI,,Citar,,,,1
3,3603,Ciudad de la Paz-Olleros,Mantelec,SI,,Citar,,,,1
3,3604,Cabildo Av.-Newbery Jorge,Mantelec,SI,,Citar,,,,1
3,3605,Cabildo Av.-Maure,Mantelec,SI,,Citar,,,,1
3,3606,Cabildo Av.-Gorostiaga,Mantelec,SI,,Citar,,,,1
3,3607,Cabildo Av.-Olleros,Mantelec,SI,,Citar,,,,1
3,3608,Cabildo Av.-Lacroze Federico Av.,Mantelec,SI,,Citar,,,,1
3,3609,Cabildo Av.-García Teodoro,Mantelec,SI,,Citar,,,,1
3,3610,Cabildo Av.-Palpa,Mantelec,SI,,Citar,,,,1
3,3611,Cabildo Av.-Aguilar,Mantelec,SI,,Citar,,,,1
3,3612,Cabildo Av.-Céspedes,Mantelec,SI,,Citar,,,,1
3,3613,Cabildo Av.-Zabala,Mantelec,SI,,Citar,,,,1
3,3614,Cabildo Av.-Loreto Virrey,Mantelec,SI,,Citar,,,,1
3,3615,Cabildo Av.-Virrey Arredondo,Mantelec,SI,,Citar,,,,1
3,3616,Cabildo Av.-Del Pino Virrey,Mantelec,SI,,Citar,,,,1
3,3617,Cabildo Av.-Hernández José,Mantelec,SI,,Citar,,,,1
3,3618,Cabildo Av.-La Pampa,Mantelec,SI,,Citar,,,,1
3,3619,Cabildo Av.-Sucre Antonio Mcal.,Mantelec,SI,,Citar,,,,1
3,3620,Cabildo Av.-Echeverría,Mantelec,SI,,Citar,,,,1
3,3621,Cabildo Av.-Juramento Av.-Bolsón peatonal,Mantelec,SI,,Citar,,,,1
3,3622,Cabildo Av.-Mendoza,Mantelec,SI,,Citar,,,,1
3,3623,Cabildo Av.-Olazábal Av.,Mantelec,SI,,Citar,,,,1
3,3624,Cabildo Av.-Blanco Encalada,Mantelec,SI,,Citar,,,,1
3,3625,Cabildo Av.-Monroe Av.,Mantelec,SI,,Citar,,,,1
3,3626,Cabildo Av.-Ugarte Manuel,Mantelec,SI,,Citar,,,,1
3,3627,Cabildo Av.-Congreso Av.,Mantelec,SI,,Citar,,,,1
3,3628,Cabildo Av.-Roosevelt,Mantelec,SI,,Citar,,,,1
3,3629,Cabildo Av.-Iberá,Mantelec,SI,,Citar,,,,1
3,3630,Cabildo Av.-Campos Salles,Mantelec,SI,,Citar,,,,1
3,3631,Pedraza Manuela-Cuba,Siemens CLS95,SI,,Citar,,,,20
3,3632,Cabildo Av.-Núñez,Mantelec,SI,,Citar,,,,1
3,3633,Cabildo Av.-Larralde Crisólogo,Mantelec,SI,,Citar,,,,1
3,3634,Cabildo Av.-García del Río Av.-Rivadavia Comodoro,Mantelec,SI,,Citar,,,,1
3,3635,Cabildo Av.-Jaramillo,Mantelec,SI,,Citar,,,,1
3,3636,Cabildo Av.-Paroissien,Mantelec,SI,,Citar,,,,1
3,3637,Cabildo Av.-Vilela,Mantelec,SI,,Citar,,,,1
3,3638,Cabildo Av.-Besares,Mantelec,SI,,Citar,,,,1
3,3639,Cabildo Av.-Ramallo,Mantelec,SI,,Citar,,,,1
3,3640,Cabildo Av.-Arias,Mantelec,SI,,Citar,,,,1
3,3641,Cabildo Av.-Deheza,Mantelec,SI,,Citar,,,,1
3,3642,Cabildo Av.-Pico,Mantelec,SI,,Citar,,,,1
3,3643,Cabildo Av.-Vedia,Mantelec,SI,,Citar,,,,1
3,3644,San Isidro Labrador Av.-Pico,Mantelec,SI,,Citar,,,,1
3,3645,Cabildo Av.-Correa,Mantelec,SI,,Citar,,,,1
3,3646,Monroe Av.-O'Higgins,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3648,Lacroze Federico Av.-Ciudad de la Paz,Mantelec,SI,,Citar,,,,1
3,3649,Lacroze Federico Av.-Amenábar,Mantelec,SI,,Citar,,,,1
3,3650,Monroe Av.-Areos(Arcos),Siemens CLS214PLUS,NO,,,,,,5
3,3651,Crámer-Larralde Crisólogo,Mantelec,SI,,Citar,,,,1
3,3652,Ciudad de la Paz-Matienzo Benjamín,Mantelec,SI,,Citar,,,,1
3,3653,Monroe Av.-Ciudad de la Paz,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3654,Monroe Av.-Amenábar,Mantelec,SI,,Citar,,,,1
3,3655,Cabildo Av.-Quesada,Mantelec,SI,,Citar,,,,1
3,3656,Cabildo Av.-Ruiz Huidobro,Mantelec,SI,,Citar,,,,1
3,3657,Cuba-Sucre,Mantelec,SI,,Citar,,,,1
3,3658,Deheza-Pinto,Siemens CLS95,NO,,,,,,20
3,3659,Newbery Jorge-Ciudad de la Paz,Mantelec,SI,,Citar,,,,1
3,3660,Congreso Av.-Ciudad de la Paz,Mantelec,SI,,Citar,,,,1
3,3661,Congreso Av.-Vuelta de Obligado,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3662,Congreso Av.-Cuba,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3663,Monroe Av.-Vuelta de Obligado,Siemens CLS214PLUS,NO,,,,,,5
3,3664,Congreso Av.-Amenábar,Mantelec,NO,,,,,,1
3,3665,Echeverría-Vuelta de Obligado,Mantelec,SI,,Citar,,,,1
3,3666,3 de Febrero-Olleros,Mantelec,SI,,Citar,,,,1
3,3667,San Isidro Labrador Av.-Deheza,Mantelec,SI,,Citar,,,,1
3,3668,Lacroze Federico Av.-Zapata,Mantelec,SI,,Citar,,,,1
3,3669,Zapiola-Vedia,Siemens CLS95,SI,,Citar,,,,20
3,3670,La Pampa-Moldes,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3671,Larralde Crisólogo Av.-Vuelta de Obligado,Mantelec,SI,,Citar,,,,1
3,3672,Loreto Virrey-Ciudad de la Paz,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3673,La Pampa-Amenábar,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3674,Echeverría-Moldes,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3675,Amenábar-Zabala,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3676,Sucre-Vuelta de Obligado,Mantelec,SI,,Citar,,,,1
3,3677,Ciudad de la Paz-Dumont Santos,Mantelec,SI,,Citar,,,,1
3,3678,Moldes-Olaguer y Feliú Virrey,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3679,Larralde Crisólogo Av.-Cuba,Mantelec,SI,,Citar,,,,1
3,3680,Congreso Av.-Moldes,Mantelec,SI,,Citar,,,,1
3,3681,Moldes-Loreto Virrey,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3682,Vidal-Pico,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3683,Zapata-Maure,Mantelec,SI,,Citar,,,,1
3,3684,Pinto-Paroissien-Freire Ramón Cap. Gral.,Siemens CLS214PLUS,NO,,,,,,5
3,3685,Vedia-Superí,Mantelec,NO,,,,,,1
3,3686,Ciudad de la Paz-Larralde Crisólogo,Mantelec,SI,,Citar,,,,1
3,3687,García Teodoro-3 de Febrero,Mantelec,SI,,Citar,,,,1
3,3688,Lacroze Federico Av.-Villanueva,Mantelec,SI,,Citar,,,,1
3,3689,Lacroze Federico Av.-3 de Febrero,Mantelec,SI,,Citar,,,,1
3,3690,Lacroze Federico Av.-11 de Setiembre,Mantelec,SI,,Citar,,,,1
3,3691,Juramento-Cuba,Siemens CLE,SI,,Citar,,,,25
3,3692,La Pampa-Cuba,Siemens STC M4-20,SI,,Citar,,,,1
3,3693,Arcos-La Pampa,Siemens STC M4-20,NO,,,,,,1
3,3694,Juramento-3 de Febrero,Mantelec,NO,,,,,,1
3,3695,Juramento-Arcos,Mantelec,SI,,Citar,,,,1
3,3696,Juramento-O'Higgins,Mantelec,SI,,Citar,,,,1
3,3697,Echeverría-Cuba,Mantelec,NO,,,,,,1
3,3698,Juramento-Ciudad de la Paz,Mantelec,SI,,Citar,,,,1
3,3699,Juramento-Vuelta de Obligado,Mantelec,SI,,Citar,,,,1
3,3700,Obligado R. Costanera Av.-Salguero,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3701,Obligado R. Costanera Av.-Sarmiento Av.,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3702,Obligado R. Costanera Av.-Club de Pescadores,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3703,Obligado R. Costanera Av.-Fte. B.A.M.A.,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3704,Obligado R. Costanera Av.-Est. Entrada Norte Aeroparque,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3705,Obligado R. Costanera Av.-Fte. L.A.D.E.,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3706,Obligado R. Costanera Av.-Salida Aeroparque,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3707,Obligado R. Costanera Av.-Entrada Aeroparque,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3708,Obligado R. Costanera Av.-Nueva Dársena,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3709,Obligado R. Costanera Av.-Saint Tropez,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3710,Obligado R. Costanera Av.-La Pampa,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3711,Cantilo Intendente-Fte. Escuela Belgrano,Siemens CLE,NO,,,,,,25
3,3712,Larralde Crisólogo Av.-Amenábar,Mantelec,SI,,Citar,,,,1
3,3713,Cabildo Av.-Matienzo Benjamín,Mantelec,SI,,Citar,,,,1
3,3714,Newbery Jorge-Zapata,Mantelec,SI,,Citar,,,,1
3,3715,Obligado R. Costanera Av.-Ent. Sur Aeroparque,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3716,Obligado R. Costanera Av.-Ent.Central Aeroparque,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3717,Obligado R. Costanera Av.-Costa Salguero,Siemens CLS95,NO,,,,,,20
3,3718,Obligado R. Costanera Av.-Salida de Taxis,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3719,Ciudad de la Paz-García Teodoro,Mantelec,SI,,Citar,,,,1
3,3720,Azurduy Juana-Ciudad de la Paz,Mantelec,SI,,Citar,,,,1
3,3721,Mendoza-Vuelta de Obligado,Mantelec,SI,,Citar,,,,1
3,3722,Ciudad de la Paz-Zabala,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3725,Estación Saldías-Calle 15 (Padre Carlos Mujica),Siemens STC M4-20,SI,,,,,,1
3,3726,Casares Av.-Gelly-Berro A.,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3727,Castillo Ramón S. Pres. Av.-Junín/Calle 12,Siemens CLS95,NO,,,,,,20
3,3728,Castillo Ramón S. Pres. Av.-Bajada Autopista Illia,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3730,Monroe Av.-Cuba,Siemens CLS214PLUS,NO,,,,,,5
3,3731,García Teodoro-11 de Septiembre,Mantelec,SI,,Citar,,,,1
3,3732,Blanco Encalada-Cuba,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3733,Salguero-Calle 12 / Padre Mujica,Siemens CLE,SI,,Citar,,,,25
3,3735,Sucre-Amenábar,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3740,Obligado R. Costanera Av.-Entrada a depósito de contenedores,Siemens CLE,SI,,Citar,,,,25
3,3741,Sarmiento Av.-Salida Au Ilia,Siemens CLS214,SI,,Citar,,,,5
3,3816,Libertador - Facundo Quiroga,Siemens STC M4-20,SI,,Citar,,,,1
3,3829,Alvear Av.-Posadas (bolsón peatonal),Siemens STC M4-20,SI,,Citar,,,,1
3,3830,Del Libertador Av.-Pueyrredón Av.,Siemens STC M4-20,SI,,Citar,,,,1
3,3831,Del Libertador Av.-Alvear Av.,Siemens STC M4-20,SI,,Citar,,,,1
3,3832,Del Libertador Av.-Peatonal Pueyrredón,Siemens STC M4-20,SI,,Citar,,,,1
3,3833,Del Libertador Av.-Schiaffino,Siemens STC M4-20,SI,,Citar,,,,1
3,3834,Figueroa Alcorta Av.-C. M. de Exposiciones,Siemens STC M4-20,SI,,Citar,,,,1
3,3835,Del Libertador Av.-Ayacucho,Siemens STC M4-20,SI,,Citar,,,,1
3,3836,Del Libertador Av.-Callao Av.,Siemens STC M4-20,SI,,Citar,,,,1
3,3837,Del Libertador Av.-Libertad,Siemens STC M4-20,SI,,Citar,,,,1
3,3838,Del Libertador Av.-Cerrito-Bolsón Peatonal,Siemens STC M4-20,SI,,Citar,,,,1
3,3839,Del Libertador Av.-Pellegrini Carlos,Siemens STC M4-20,SI,,Citar,,,,1
3,3840,Del Libertador Av.-Esmeralda,Siemens STC M4-20,SI,,Citar,,,,1
3,3841,Del Libertador Av.-Maipú-Ramos Mejía,Siemens STC M4-20,SI,,Citar,,,,1
3,3842,Alem Leandro N. Av.-San Martín/Libertador,Siemens STC M4-20,SI,,Citar,,,,1
3,3843,San Martín-Sheraton,Siemens STC M4-20,SI,,Citar,,,,1
3,3844,Madero Eduardo Av.-San Martín,Siemens STC M4-20,SI,,Citar,,,,1
3,3845,San Martín-Martínez Zuviría Dr. G.,Siemens STC M4-20,SI,,Citar,,,,1
3,3846,Del Libertador Av.-Suipacha,Siemens STC M4-20,SI,,Citar,,,,1
3,3847,Del Libertador Av.-Ramos Mejía (bolsón peatonal),Siemens STC M4-20,SI,,Citar,,,,1
3,3848,Deheza-Vidal,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3861,Antártida Argentina Av.-Edif.de Inmigrac.,Siemens CLS214PLUS,NO,,,,,,5
3,3862,Antártida Argentina Av.-Av.R.Mejía Giro izq.,Siemens CLS95,NO,,,,,,20
3,3863,Antártida Argentina Av.-R.Mejía-Encotel,Siemens CLS95,NO,,,,,,20
3,3865,Antártida Argentina Av.-De los Inmigrantes Av.,Siemens CLS95,NO,,,,,,20
3,3866,Antártida Argentina Av.-A.P.L. Oni/Ramos Mejía,Siemens CLS95,NO,,,,,,20
3,3867,Antártida Argentina Av.-Gendarmería Nac.,Siemens CLS214,NO,,,,,,5
3,3868,Antártida Argentina Av.-Edif.Centinela,Siemens CLS95,NO,,,,,,20
3,3869,Antártida Argentina Av.-Castillo Ramón S. Pres.,Siemens CLS95,NO,,,,,,20
3,3870,Castillo Ramón S. Pres. Av.-Calle 8,Siemens CLS95,SI,,Citar,,,,20
3,3872,Antártida Argentina Av.-San Martín/Dávila/Py,Siemens CLS95,NO,,,,,,20
3,3876,Ramos Mejía J. Dr. Av.-Dr. G. Zuviría/Calle 15,Siemens STC M4-20,SI,,Citar,,,,1
3,3877,Ramos Mejía J. Dr. Av.-Madero Eduardo Av.,Siemens STC M4-20,SI,,Citar,,,,1
3,3878,Ramos Mejía J. Dr. Av.-FFCC.B.Mitre,Siemens STC M4-20,SI,,Citar,,,,1
3,3879,Antártida Argentina Av.-Apostadero Naval (Casa Foa),Siemens CLS98,NO,,,,,,15
3,3881,Libertador - Montevideo,Siemens STC M4-20,SI,,Citar,,,,1
3,3993,Ciudad de la Paz-Virrey Arredondo,Siemens CLS214PLUS,SI,,Citar,,,,5
3,3997,Vuelta de Obligado 2254 / Salida de Bomberos,-,SI,,,,,,
3,3998,Gral. Paz Av.-Cantilo/Lugones (intermitente),-,SI,,,,,,
3,Thames - Soler ,Vértiz Virrey Av.-Loreto V.-S. de la Independ.,Siemens STC M4-20,SI,,Citar,,,,1
4,4099,Pueyrredón H. Dr. Av.-Gallardo A.-D.Vélez,Autotrol CT800dmc,SI,,A30,Par telefónico,No proyectado,409,1
4,4100,San Martín Av.-Gaona Av./Pueyrredón H. Dr. Av.,Autotrol CT800dmc,SI,,A30,Par telefónico,No proyectado,409,1
4,4155,Vera-Acevedo,Autotrol CT800dmc,NO,,Aislado,,S. Ortiz / Corrientes,406,1
4,4157,Warnes Av.-Newbery Jorge Av.-Oroño Nicasio,Autotrol CT800dmc,NO,1,Aislado,,Warnes,404,1
4,4158,Susini A. Cnel.-Huaura-Fitz Roy,Autotrol CT800dmc,NO,,Aislado,,Warnes,404,1
4,4159,Warnes Av.-Seguí F. J. Alte.,Autotrol CT800dmc,NO,1,Aislado,,Warnes,404,1
4,4174,Warnes Av.-García Juan A.,Autotrol CT800dmc,NO,,Aislado,,Warnes,404,1
4,4175,Sarmiento-Acuña de Figueroa,Autotrol CT800dmc,SI,,A30,Par telefónico,No proyectado,410,1
4,4176,Guzmán-Leiva,Autotrol CT800dmc,NO,,Aislado,,Córdoba/Dorrego,403,1
4,4179,Gascón-Humahuaca,Autotrol CT800dmc,SI,1,A30,Par telefónico,Corrientes / Salguero,408,1
4,4195,Gallo-Guardia Vieja,Autotrol CT800dmc,SI,,A30,Par telefónico,Corrientes / Salguero,408,1
4,4196,Lacroze Federico Av.-Delgado,Autotrol CT800dmc,SI,,A30,Par telefónico,Lacroze / Álvarez Thomas,402,1
4,4197,Patricias Argentinas Av.- Cangallo,Autotrol CT800dmc,SI,,A30,Par telefónico,No proyectado,410,1
4,4198,Perón Juan D. Tte. Gral.-Palestina,Autotrol CT800dmc,SI,1,A30,Par telefónico,No proyectado,410,1
4,4199,Bravo Mario-Humahuaca,Autotrol CT800dmc,SI,1,A30,Par telefónico,Corrientes / Salguero,408,1
4,4200,Lavalle-Gallo,Autotrol CT800dmc,NO,,Aislado,,Corrientes / Salguero,408,1
4,4201,Corrientes Av.-Bomberos 5340,Autotrol CT800dmc,NO,,Aislado,,S. Ortiz / Corrientes,406,1
4,4202,Salguero Jerónimo-Lavalle,Autotrol CT800dmc,SI,1,A30,Par telefónico,Corrientes / Salguero,408,1
4,4203,Gallo-Gómez Valentín                                        ,Autotrol CT800dmc,SI,,A30,Par telefónico,Corrientes / Salguero,408,1
4,4204,Corrientes Av.-Gallo,Autotrol CT800dmc,SI,1,A30,Par telefónico,Corrientes / Salguero,408,1
4,4205,Corrientes Av.-Sánchez de Bustamante,Autotrol CT800dmc,SI,1,A30,Par telefónico,Corrientes / Salguero,408,1
4,4206,Corrientes Av.-Billinghurst,Autotrol CT800dmc,SI,,A30,Par telefónico,Corrientes / Salguero,408,1
4,4207,Corrientes Av.-Bravo Mario,Autotrol CT800dmc,SI,1,A30,Par telefónico,Corrientes / Salguero,408,1
4,4208,Corrientes Av.-Bulnes,Autotrol CT800dmc,SI,,A30,Par telefónico,Corrientes / Salguero,408,1
4,4209,Corrientes Av.-Salguero Jerónimo,Autotrol CT800dmc,SI,,A30,Par telefónico,Corrientes / Salguero,408,1
4,4210,Corrientes Av.-Medrano Av.,Autotrol CT800dmc,SI,1,A30,Par telefónico,Corrientes / Salguero,408,1
4,4211,Corrientes Av.-Acuña de Figueroa F.,Autotrol CT800dmc,SI,1,A30,Par telefónico,Corrientes / Salguero,408,1
4,4212,Corrientes Av.-Gascón,Autotrol CT800dmc,SI,,A30,Par telefónico,Corrientes / Salguero,408,1
4,4213,Corrientes Av.-Rawson/Palestina,Autotrol CT800dmc,SI,,A30,Par telefónico,Corrientes / Salguero,408,1
4,4214,Corrientes Av.-Pringles,Autotrol CT800dmc,SI,,A30,Par telefónico,Corrientes / Salguero,408,1
4,4215,Corrientes Av.-Yatay,Autotrol CT800dmc,SI,,A30,Par telefónico,Corrientes / Salguero,408,1
4,4216,Corrientes Av.-Lambaré,Autotrol CT800dmc,SI,,A30,Par telefónico,Corrientes / Salguero,408,1
4,4217,Corrientes Av.-Panamá,Autotrol CT800dmc,SI,,A30,Par telefónico,Corrientes / Salguero,408,1
4,4218,Corrientes Av.-Estado de Israel-Gallardo Angel,Autotrol CT800dmc,SI,,A30,Par telefónico,Corrientes / Salguero,408,1
4,4219,Corrientes Av.-Lavalleja,Autotrol CT800dmc,SI,1,A30,Par telefónico,S. Ortiz / Corrientes,406,1
4,4220,Corrientes Av.-Alvarez Julián - Vera,Autotrol CT800dmc,SI,,A30,Par telefónico,S. Ortiz / Corrientes,406,1
